Date;Dividends;Stock Splits;Ticker;Capital Gains
2013-11-18 02:00:00;0.035894;0,0;ALPA3;
2014-03-24 03:00:00;0.053841;0,0;ALPA3;
2014-04-24 03:00:00;0.0;1,1;ALPA3;
2014-05-19 03:00:00;0.038693;0,0;ALPA3;
2014-08-18 03:00:00;0.039648;0,0;ALPA3;
2014-11-17 02:00:00;0.023038;0,0;ALPA3;
2015-03-16 03:00:00;0.332985;0,0;ALPA3;
2015-05-18 03:00:00;0.04558;0,0;ALPA3;
2015-09-08 03:00:00;0.050542;0,0;ALPA3;
2015-10-01 03:00:00;0.124283;0,0;ALPA3;
2015-11-23 02:00:00;0.049714;0,0;ALPA3;
2015-12-08 02:00:00;0.150797;0,0;ALPA3;
2016-03-14 03:00:00;0.03512;0,0;ALPA3;
2016-05-16 03:00:00;0.029019;0,0;ALPA3;
2016-08-15 03:00:00;0.052597;0,0;ALPA3;
2016-11-14 02:00:00;0.101897;0,0;ALPA3;
2017-03-20 03:00:00;0.062985;0,0;ALPA3;
2017-05-15 03:00:00;0.060017;0,0;ALPA3;
2017-08-14 03:00:00;0.06183;0,0;ALPA3;
2017-11-21 02:00:00;0.062985;0,0;ALPA3;
2018-02-22 03:00:00;0.160658;0,0;ALPA3;
2018-03-05 03:00:00;0.06216;0,0;ALPA3;
2018-05-21 03:00:00;0.058202;0,0;ALPA3;
2018-08-20 03:00:00;0.061995;0,0;ALPA3;
2019-03-21 03:00:00;0.0;1,25;ALPA3;
2020-02-17 03:00:00;0.05019;0,0;ALPA3;
2021-11-04 03:00:00;0.247202;0,0;ALPA3;
2022-01-03 03:00:00;0.148322;0,0;ALPA3;
2025-02-28 03:00:00;0.096733;0,0;ALPA3;
2025-12-17 03:00:00;0.491789;0,0;ALPA3;
2009-11-23 02:00:00;0.009009;0,0;ALPA4;
2010-02-25 03:00:00;0.0;20,0;ALPA4;
2010-05-24 03:00:00;0.036195;0,0;ALPA4;
2010-11-22 02:00:00;0.025228;0,0;ALPA4;
2011-03-28 03:00:00;0.043706;0,0;ALPA4;
2011-05-23 03:00:00;0.361952;0,0;ALPA4;
2011-08-22 03:00:00;0.037281;0,0;ALPA4;
2011-11-21 02:00:00;0.03348;0,0;ALPA4;
2012-03-20 03:00:00;0.039091;0,0;ALPA4;
2012-04-26 03:00:00;0.0;1,1;ALPA4;
2012-05-14 03:00:00;0.039453;0,0;ALPA4;
2012-08-13 03:00:00;0.037281;0,0;ALPA4;
2012-11-19 02:00:00;0.038005;0,0;ALPA4;
2013-03-25 03:00:00;0.085239;0,0;ALPA4;
2013-04-25 03:00:00;0.0;1,1;ALPA4;
2013-05-20 03:00:00;0.036014;0,0;ALPA4;
2013-08-19 03:00:00;0.039091;0,0;ALPA4;
2013-11-18 02:00:00;0.039452;0,0;ALPA4;
2014-03-24 03:00:00;0.041443;0,0;ALPA4;
2014-04-24 03:00:00;0.0;1,1;ALPA4;
2014-05-19 03:00:00;0.04253;0,0;ALPA4;
2014-08-18 03:00:00;0.043579;0,0;ALPA4;
2014-11-17 02:00:00;0.025323;0,0;ALPA4;
2015-03-16 03:00:00;0.316994;0,0;ALPA4;
2015-05-18 03:00:00;0.0501;0,0;ALPA4;
2015-09-08 03:00:00;0.055553;0,0;ALPA4;
2015-10-01 03:00:00;0.136606;0,0;ALPA4;
2015-11-23 02:00:00;0.054643;0,0;ALPA4;
2015-12-08 02:00:00;0.165749;0,0;ALPA4;
2016-03-14 03:00:00;0.038602;0,0;ALPA4;
2016-05-16 03:00:00;0.031896;0,0;ALPA4;
2016-08-15 03:00:00;0.057812;0,0;ALPA4;
2016-11-14 02:00:00;0.112;0,0;ALPA4;
2017-03-20 03:00:00;0.06923;0,0;ALPA4;
2017-05-15 03:00:00;0.065967;0,0;ALPA4;
2017-08-14 03:00:00;0.067961;0,0;ALPA4;
2017-11-21 02:00:00;0.06923;0,0;ALPA4;
2018-02-22 03:00:00;0.176588;0,0;ALPA4;
2018-03-05 03:00:00;0.068323;0,0;ALPA4;
2018-05-21 03:00:00;0.063974;0,0;ALPA4;
2018-08-20 03:00:00;0.068142;0,0;ALPA4;
2019-03-21 03:00:00;0.0;1,25;ALPA4;
2020-02-17 03:00:00;0.055166;0,0;ALPA4;
2021-11-04 03:00:00;0.271712;0,0;ALPA4;
2022-01-03 03:00:00;0.163028;0,0;ALPA4;
2025-02-28 03:00:00;0.106407;0,0;ALPA4;
2025-11-19 03:00:00;1.25396;0,0;ALPA4;
2025-12-17 03:00:00;0.540968;0,0;ALPA4;
2014-04-17 03:00:00;1.292639;0,0;ALUP11;
2014-10-03 03:00:00;0.369325;0,0;ALUP11;
2015-04-16 03:00:00;0.923313;0,0;ALUP11;
2016-04-22 03:00:00;0.646319;1,065;ALUP11;
2017-04-26 03:00:00;0.455597;0,0;ALUP11;
2018-02-02 02:00:00;0.186689;0,0;ALUP11;
2018-04-27 03:00:00;0.293369;0,0;ALUP11;
2018-12-07 02:00:00;0.160019;0,0;ALUP11;
2019-04-30 03:00:00;0.400048;0,0;ALUP11;
2020-04-28 03:00:00;0.613407;0,0;ALUP11;
2021-04-28 03:00:00;0.746757;0,0;ALUP11;
2022-04-12 03:00:00;1.093466;0,0;ALUP11;
2023-04-18 03:00:00;1.331361;1,04;ALUP11;
2023-05-16 03:00:00;0.110947;0,0;ALUP11;
2023-08-17 03:00:00;0.110947;0,0;ALUP11;
2023-11-17 03:00:00;0.110947;0,0;ALUP11;
2024-04-22 03:00:00;0.75;1,04;ALUP11;
2024-05-17 03:00:00;0.201923;0,0;ALUP11;
2024-08-19 03:00:00;0.173077;0,0;ALUP11;
2024-11-18 03:00:00;0.230769;0,0;ALUP11;
2025-04-17 03:00:00;0.24;1,04;ALUP11;
2025-05-16 03:00:00;0.21;0,0;ALUP11;
2025-08-15 03:00:00;0.21;0,0;ALUP11;
2025-11-14 03:00:00;0.3;0,0;ALUP11;
2025-12-29 03:00:00;0.33;0,0;ALUP11;
2017-04-26 03:00:00;0.151865;0,0;ALUP3;
2018-02-02 02:00:00;0.06223;0,0;ALUP3;
2018-04-27 03:00:00;0.09779;0,0;ALUP3;
2018-12-07 02:00:00;0.05334;0,0;ALUP3;
2019-04-30 03:00:00;0.133349;0,0;ALUP3;
2020-04-28 03:00:00;0.204469;0,0;ALUP3;
2021-04-28 03:00:00;0.248919;0,0;ALUP3;
2022-04-12 03:00:00;0.364489;0,0;ALUP3;
2023-04-18 03:00:00;0.443787;1,04;ALUP3;
2023-05-16 03:00:00;0.036982;0,0;ALUP3;
2023-08-17 03:00:00;0.036982;0,0;ALUP3;
2023-11-17 03:00:00;0.036982;0,0;ALUP3;
2024-04-22 03:00:00;0.25;1,04;ALUP3;
2024-05-17 03:00:00;0.067308;0,0;ALUP3;
2024-08-19 03:00:00;0.057692;0,0;ALUP3;
2024-11-18 03:00:00;0.076923;0,0;ALUP3;
2025-04-17 03:00:00;0.08;1,04;ALUP3;
2025-05-16 03:00:00;0.07;0,0;ALUP3;
2025-08-15 03:00:00;0.07;0,0;ALUP3;
2025-11-14 03:00:00;0.1;0,0;ALUP3;
2025-12-29 03:00:00;0.11;0,0;ALUP3;
2017-04-26 03:00:00;0.151865;0,0;ALUP4;
2018-02-02 02:00:00;0.06223;0,0;ALUP4;
2018-04-27 03:00:00;0.09779;0,0;ALUP4;
2018-12-07 02:00:00;0.05334;0,0;ALUP4;
2019-04-30 03:00:00;0.133349;0,0;ALUP4;
2020-04-28 03:00:00;0.204469;0,0;ALUP4;
2021-04-28 03:00:00;0.248919;0,0;ALUP4;
2022-04-12 03:00:00;0.364489;0,0;ALUP4;
2023-04-18 03:00:00;0.443787;1,04;ALUP4;
2023-05-16 03:00:00;0.036982;0,0;ALUP4;
2023-08-17 03:00:00;0.036982;0,0;ALUP4;
2023-11-17 03:00:00;0.036982;0,0;ALUP4;
2024-04-22 03:00:00;0.25;1,04;ALUP4;
2024-05-17 03:00:00;0.067308;0,0;ALUP4;
2024-08-19 03:00:00;0.057692;0,0;ALUP4;
2024-11-18 03:00:00;0.076923;0,0;ALUP4;
2025-04-17 03:00:00;0.08;1,04;ALUP4;
2025-05-16 03:00:00;0.07;0,0;ALUP4;
2025-08-15 03:00:00;0.07;0,0;ALUP4;
2025-11-14 03:00:00;0.1;0,0;ALUP4;
2025-12-29 03:00:00;0.11;0,0;ALUP4;
2010-04-19 03:00:00;0.426424;0,0;AMAR3;
2010-05-11 03:00:00;0.55774;0,0;AMAR3;
2010-08-04 03:00:00;0.622463;0,0;AMAR3;
2010-11-29 02:00:00;0.200284;0,0;AMAR3;
2010-12-13 02:00:00;0.200284;0,0;AMAR3;
2011-04-20 03:00:00;0.290781;0,0;AMAR3;
2011-05-23 03:00:00;0.275424;0,0;AMAR3;
2011-07-19 03:00:00;2.230956;0,0;AMAR3;
2012-04-20 03:00:00;0.701037;0,0;AMAR3;
2012-11-30 02:00:00;0.85697;0,0;AMAR3;
2013-04-19 03:00:00;0.475955;0,0;AMAR3;
2014-04-22 03:00:00;0.450617;0,0;AMAR3;
2015-04-30 03:00:00;0.269227;0,0;AMAR3;
2015-08-26 03:00:00;0.0;1,1;AMAR3;
2023-10-25 03:00:00;0.0;0,2;AMAR3;
2021-05-03 03:00:00;0.008481;0,0;AMBP3;
2022-05-05 03:00:00;0.027276;0,0;AMBP3;
2023-05-16 03:00:00;0.012068;0,0;AMBP3;
2025-08-05 03:00:00;0.0;10,0;AMBP3;
2006-07-03 03:00:00;4.554108;0,0;AMER3;
2006-10-02 03:00:00;7.710278;0,0;AMER3;
2008-03-17 03:00:00;11.590889;0,0;AMER3;
2009-03-23 03:00:00;14.305881;0,0;AMER3;
2010-03-22 03:00:00;8.982077;0,0;AMER3;
2011-03-28 03:00:00;4.968132;0,0;AMER3;
2022-02-01 03:00:00;62.09631;0,0;AMER3;
2024-07-17 03:00:00;0.0;0,01;AMER3;
2024-07-23 03:00:00;0.0;0,01;AMER3;
2024-08-26 03:00:00;0.0;0,01;AMER3;
2024-08-27 03:00:00;0.0;0,01;AMER3;
2025-05-29 03:00:00;0.0;0,02;AMOB3;
2014-05-02 03:00:00;0.036667;0,0;ANIM3;
2015-03-31 03:00:00;0.1576;0,0;ANIM3;
2016-04-26 03:00:00;0.0625;0,0;ANIM3;
2017-04-27 03:00:00;0.020633;0,0;ANIM3;
2018-04-26 03:00:00;0.084533;0,0;ANIM3;
2019-04-26 03:00:00;0.0023;0,0;ANIM3;
2021-02-19 03:00:00;0.0;3,0;ANIM3;
2024-08-14 03:00:00;0.47127;0,0;ANIM3;
2025-04-25 03:00:00;0.05354;0,0;ANIM3;
2008-07-08 03:00:00;0.0;0,001;APTI4;0,0
2010-05-03 03:00:00;113.381;0,0;APTI4;0,0
2011-05-02 03:00:00;169.998;0,0;APTI4;0,0
2012-04-27 03:00:00;226.663;0,0;APTI4;0,0
2013-04-26 03:00:00;283.329;0,0;APTI4;0,0
2014-04-30 03:00:00;283.3292;0,0;APTI4;0,0
2015-04-27 03:00:00;283.3292;0,0;APTI4;0,0
2016-05-02 03:00:00;41.76262;0,0;APTI4;0,0
2016-06-24 03:00:00;0.0;0,1;APTI4;0,0
2021-05-03 03:00:00;520.7762;0,0;APTI4;0,0
2024-05-02 03:00:00;48.29625;0,0;APTI4;0,0
2025-04-15 03:00:00;1085.6991;0,0;APTI4;0,0
2025-12-22 03:00:00;1705.0061;0,0;APTI4;0,0
2021-11-22 03:00:00;0.067263;0,0;ARML3;
2022-04-04 03:00:00;0.044992;0,0;ARML3;
2022-05-06 03:00:00;0.071208;0,0;ARML3;
2022-07-01 03:00:00;0.073288;0,0;ARML3;
2022-09-28 03:00:00;0.09853;0,0;ARML3;
2022-12-29 03:00:00;0.118727;0,0;ARML3;
2023-04-04 03:00:00;0.034749;0,0;ARML3;
2023-07-06 03:00:00;0.086874;0,0;ARML3;
2023-10-03 03:00:00;0.049196;0,0;ARML3;
2024-04-03 03:00:00;0.069437;0,0;ARML3;
2024-07-04 03:00:00;0.173345;0,0;ARML3;
2024-10-07 03:00:00;0.075108;0,0;ARML3;
2025-04-16 03:00:00;0.068164;0,0;ARML3;
2025-08-20 03:00:00;0.082329;0,0;ARML3;
2025-10-15 03:00:00;0.062661;0,0;ARML3;
2026-01-09 03:00:00;0.404501;0,0;ARML3;
2021-04-29 03:00:00;0.063308;0,0;ASAI3;
2021-08-12 03:00:00;0.0;5,0;ASAI3;
2021-10-06 03:00:00;0.047033;0,0;ASAI3;
2022-04-29 03:00:00;0.125038;0,0;ASAI3;
2022-12-29 03:00:00;0.03706;0,0;ASAI3;
2023-04-28 03:00:00;0.050019;0,0;ASAI3;
2025-01-07 03:00:00;0.092701;0,0;ASAI3;
2025-04-28 03:00:00;0.014546;0,0;ASAI3;
2026-01-07 03:00:00;0.104345;0,0;ASAI3;
2020-08-26 03:00:00;0.0;15,0;AURA33;
2021-03-29 03:00:00;1.531067;0,0;AURA33;
2021-12-10 03:00:00;0.6542;0,0;AURA33;
2022-06-24 03:00:00;0.243046;0,0;AURA33;
2022-12-16 03:00:00;0.24366;0,0;AURA33;
2023-06-22 03:00:00;0.22194;0,0;AURA33;
2023-12-12 03:00:00;0.403627;0,0;AURA33;
2024-06-21 03:00:00;0.6353;0,0;AURA33;
2024-07-11 03:00:00;0.0;3,0;AURA33;
2024-11-18 03:00:00;0.479866;0,0;AURA33;
2025-03-07 03:00:00;0.471792;0,0;AURA33;
2025-05-14 03:00:00;0.749926;0,0;AURA33;
2025-08-19 03:00:00;0.593211;0,0;AURA33;
2025-11-18 03:00:00;0.851345;0,0;AURA33;
2022-05-04 03:00:00;0.1;0,0;AURE3;
2023-05-05 03:00:00;1.5;0,0;AURE3;
2023-12-11 03:00:00;1.5;0,0;AURE3;
2024-03-04 03:00:00;0.4;0,0;AURE3;
2025-04-25 03:00:00;0.057033;0,0;AURE3;
2007-08-20 03:00:00;0.0;0,002;AXIA3;
2008-05-05 03:00:00;0.423057;0,0;AXIA3;
2009-05-05 03:00:00;1.547656;0,0;AXIA3;
2010-02-01 02:00:00;3.252271;0,0;AXIA3;
2010-05-03 03:00:00;0.422266;0,0;AXIA3;
2013-05-02 03:00:00;0.421242;0,0;AXIA3;
2013-12-30 02:00:00;1.023011;0,0;AXIA3;
2014-05-02 03:00:00;0.415636;0,0;AXIA3;
2019-04-30 03:00:00;0.858499;0,0;AXIA3;
2020-07-30 03:00:00;1.625384;0,0;AXIA3;
2021-02-04 03:00:00;1.435129;0,0;AXIA3;
2021-04-28 03:00:00;0.96313;0,0;AXIA3;
2022-04-25 03:00:00;0.773505;0,0;AXIA3;
2023-04-28 03:00:00;0.220929;0,0;AXIA3;
2024-04-29 03:00:00;0.403802;0,0;AXIA3;
2024-12-30 03:00:00;0.862972;0,0;AXIA3;
2025-04-30 03:00:00;0.895233;0,0;AXIA3;
2025-08-18 03:00:00;1.757644;0,0;AXIA3;
2025-11-17 03:00:00;1.889536;0,0;AXIA3;
2008-05-05 03:00:00;1.594974;0,0;AXIA6;
2009-05-05 03:00:00;1.701401;0,0;AXIA6;
2010-02-01 02:00:00;0.052181;0,0;AXIA6;
2010-05-03 03:00:00;1.679687;0,0;AXIA6;
2011-06-17 03:00:00;1.718919;0,0;AXIA6;
2012-05-21 03:00:00;1.6977;0,0;AXIA6;
2013-05-02 03:00:00;1.724506;0,0;AXIA6;
2014-05-02 03:00:00;1.701557;0,0;AXIA6;
2015-05-04 03:00:00;0.103847;0,0;AXIA6;
2017-05-02 03:00:00;1.79227;0,0;AXIA6;
2019-04-30 03:00:00;1.471306;0,0;AXIA6;
2020-07-30 03:00:00;1.787923;0,0;AXIA6;
2021-02-04 03:00:00;1.578642;0,0;AXIA6;
2021-04-28 03:00:00;1.05945;0,0;AXIA6;
