Date;Ticker;Adj Close;Close;High;Low;Open;Volume
2016-03-14;VALE3.SA;;6,644911766052246;6,9959450811325885;6,565805746570884;6,872341807815694;8840800,0
2016-03-14;WEGE3.SA;;4,2673139572143555;4,35582195105835;4,2230605481275525;4,321050715543488;7247760,0
2016-03-15;ABEV3.SA;;11,459419250488281;11,459419250488281;11,146320350809612;11,20894036962085;12363100,0
2016-03-15;B3SA3.SA;;3,4156711101531982;3,54731488119963;3,3968649532267396;3,467388041700959;76559400,0
2016-03-15;BBAS3.SA;;4,705055236816406;5,551965076881294;4,705055236816406;5,514324799086067;70133200,0
2016-03-15;BBDC4.SA;;6,8567376136779785;7,06896942988297;6,756063066101165;6,971016665845666;33692539,0
2016-03-15;ITUB4.SA;;9,291238784790039;9,535982717871903;9,088795287959782;9,36677666331056;41867828,0
2016-03-15;PETR4.SA;;1,76107919216156;1,8543284413078278;1,7477578164083558;1,8196929659831398;104913200,0
2016-03-15;RENT3.SA;;6,545725345611572;6,621271249520676;6,18505269761101;6,577405537175;4448601,0
2016-03-15;VALE3.SA;;6,664690971374512;6,679523709669114;6,333434498452474;6,42242857067379;9679900,0
2016-03-15;WEGE3.SA;;4,2673139572143555;4,330533281005558;4,15984122433635;4,270474942998422;5846100,0
2016-03-16;ABEV3.SA;;11,453158378601074;11,459419305572528;11,190155253831662;11,384276238139853;12644400,0
2016-03-16;B3SA3.SA;;3,4979496002197266;3,4979496002197266;3,3522015040468225;3,3710080028942695;46309500,0
2016-03-16;BBAS3.SA;;4,863683223724365;4,944341114499051;4,516853165210415;4,610954379654458;47140000,0
2016-03-16;BBDC4.SA;;6,704370021820068;6,756067393030355;6,421393166250084;6,715253853118662;46399308,0
2016-03-16;ITUB4.SA;;9,016276359558105;9,170374704882864;8,653691478923223;9,155267562662946;50943260,0
2016-03-16;PETR4.SA;;1,926263451576233;1,9262634515762331;1,7077936926840385;1,7344364422636573;85533000,0
2016-03-16;RENT3.SA;;6,662700176239014;6,662700176239014;6,3726997707573165;6,404380347787391;3885672,0
2016-03-16;VALE3.SA;;7,327202320098877;7,3519230705106215;6,630079893240445;6,684465638448103;10150400,0
2016-03-16;WEGE3.SA;;4,358983039855957;4,377948956713681;4,188289788136446;4,251509510995524;5475860,0
2016-03-17;ABEV3.SA;;11,728684425354004;11,734946546635529;11,471943424699086;11,709899255886944;26830900,0
2016-03-17;B3SA3.SA;;3,725973606109619;3,8388109012226352;3,6907122246148405;3,8270565469232705;81017700,0
2016-03-17;BBAS3.SA;;5,562719821929932;5,74016758118091;5,202446974284531;5,702526789987138;61471400,0
2016-03-17;BBDC4.SA;;7,577784538269043;7,610435463966566;7,041761910874131;7,400923748462106;71874072,0
2016-03-17;ITUB4.SA;;10,001296043395996;10,116114387027189;9,454397604774341;9,850219275460214;69766752,0
2016-03-17;PETR4.SA;;2,1580545902252197;2,182032760001156;2,0541481715264633;2,1713757109615988;118294200,0
2016-03-17;RENT3.SA;;6,95757532119751;7,164718378055854;6,855221727091432;7,067239610485836;7005376,0
2016-03-17;VALE3.SA;;7,6634039878845215;7,915554812906139;7,307426380295715;7,722733510564467;13735400,0
2016-03-17;WEGE3.SA;;4,513869285583496;4,551801108445986;4,327371940289712;4,469615492243925;6943300,0
2016-03-18;ABEV3.SA;;11,534564018249512;11,82887656689047;11,503254604658318;11,766257739708081;27248900,0
2016-03-18;B3SA3.SA;;3,6436960697174072;3,777690111058966;3,613136231689014;3,7565330155710885;44096400,0
2016-03-18;BBAS3.SA;;5,473997592926025;5,678331546698464;5,3610762109152175;5,59767312365618;25889000,0
2016-03-18;BBDC4.SA;;7,477109909057617;7,6458075646182735;7,305692124334045;7,542412316313103;47691626,0
2016-03-18;ITUB4.SA;;10,028491973876953;10,061729410302986;9,765618866874549;9,983169470209727;32010218,0
2016-03-18;PETR4.SA;;2,1633830070495605;2,1767043819891603;2,0568123886589023;2,155390283719438;77182400,0
2016-03-18;RENT3.SA;;7,208584308624268;7,225643112765234;6,9015250617759225;6,945390778798679;6689019,0
2016-03-18;VALE3.SA;;7,579352378845215;7,960050671755062;7,386531110441767;7,85622390746229;14160000,0
2016-03-18;WEGE3.SA;;4,551802158355713;4,583412018032189;4,482260858957617;4,570768074161598;8463260,0
2016-03-21;ABEV3.SA;;11,728684425354004;11,759995031761623;11,471943424699086;11,471943424699086;14963100,0
2016-03-21;B3SA3.SA;;3,6672048568725586;3,6907125587575944;3,6272415955276505;3,6483986953645298;45069600,0
2016-03-21;BBAS3.SA;;5,565407752990723;5,589605218136703;5,4444204272608205;5,535832959410021;22306200,0
2016-03-21;BBDC4.SA;;7,602271556854248;7,645806303967022;7,441737073443705;7,482550588565357;23422658,0
2016-03-21;ITUB4.SA;;10,031512260437012;10,140287542713514;9,838133980834343;10,028490186124047;26401307,0
2016-03-21;PETR4.SA;;2,147397518157959;2,2033470885366824;2,112761918587744;2,1527259155785528;65837300,0
2016-03-21;RENT3.SA;;7,2353901863098145;7,34749110385771;7,115977802096911;7,2695070173995715;4240245,0
2016-03-21;VALE3.SA;;7,490356922149658;7,8512786650802;7,351921411201158;7,658457421198761;7946100,0
2016-03-21;WEGE3.SA;;4,618182182312012;4,662435986840482;4,535996937220729;4,580250349859038;5028400,0
2016-03-22;ABEV3.SA;;11,73494815826416;11,734948158264158;11,57839868785875;11,709900864075683;10495100,0
2016-03-22;B3SA3.SA;;3,63899564743042;3,74007859830739;3,6178388836834228;3,641346249499777;25485300,0
2016-03-22;BBAS3.SA;;5,484752655029297;5,570787910353588;5,463243841198224;5,517016132181192;19311600,0
2016-03-22;BBDC4.SA;;7,52337121963501;7,615882700139536;7,471673286870284;7,534254501382347;30869379,0
2016-03-22;ITUB4.SA;;9,774681091308594;10,00129679902798;9,720293450742542;10,00129679902798;26038634,0
2016-03-22;PETR4.SA;;2,1607189178466797;2,179368946437962;2,0594769399793553;2,091448090884826;84549700,0
2016-03-22;RENT3.SA;;7,140348434448242;7,279255495812639;7,072112451857832;7,235390555140704;2645168,0
2016-03-22;VALE3.SA;;7,628793716430664;7,712843974899483;7,391475200898398;7,411251704567;6234400,0
2016-03-22;WEGE3.SA;;4,6782402992248535;4,697206212946718;4,573928165644706;4,615020978708746;8344440,0
2016-03-23;ABEV3.SA;;11,897758483886719;11,954116382781649;11,647279596785665;11,672326888306998;19093200,0
2016-03-23;B3SA3.SA;;3,594329833984375;3,669554802847852;3,5426132353643034;3,591979232356478;32026500,0
2016-03-23;BBAS3.SA;;5,280416488647461;5,37451770263832;5,242776208175262;5,371829037917397;19680000,0
2016-03-23;BBDC4.SA;;7,278482437133789;7,45806391619148;7,1859710168488125;7,419971075775036;24105276,0
2016-03-23;ITUB4.SA;;9,463461875915527;9,668926284732073;9,318428175574436;9,617560721222075;21814051,0
2016-03-23;PETR4.SA;;2,072798252105713;2,120754976976909;2,0408269751495256;2,099440877034155;61437900,0
2016-03-23;RENT3.SA;;7,0014424324035645;7,098921219402542;6,964887404584526;7,057492908697969;2394276,0
2016-03-23;VALE3.SA;;6,981112003326416;7,599128297581683;6,946503241731006;7,559575292470067;8236700,0
2016-03-23;WEGE3.SA;;4,451475620269775;4,660883003887767;4,416575176386129;4,654536538876961;4377880,0
2016-03-24;ABEV3.SA;;11,897758483886719;12,022998524626018;11,797566929046297;11,82887634204235;21128700,0
2016-03-24;B3SA3.SA;;3,6037347316741943;3,620189957144447;3,50030049269811;3,5332116162000964;23202300,0
2016-03-24;BBAS3.SA;;5,105657577514648;5,1836273189414115;5,0142450247848345;5,041131160201317;21810800,0
2016-03-24;BBDC4.SA;;7,145157814025879;7,213180909234369;7,0526458308382916;7,074413486091489;19821641,0
2016-03-24;ITUB4.SA;;9,363755226135254;9,378862370175307;9,185484031175077;9,185484031175077;18014020,0
2016-03-24;PETR4.SA;;2,0807907581329346;2,1314118037162406;1,9502418461354958;2,0061914161464105;52343300,0
2016-03-24;RENT3.SA;;6,701691627502441;6,896649137423779;6,701691627502441;6,835725398267624;2917328,0
2016-03-24;VALE3.SA;;7,44091796875;7,52002399695716;6,763572012839799;6,91683982461389;7902400,0
2016-03-24;WEGE3.SA;;4,410229206085205;4,495896265989069;4,353119275134936;4,495896265989069;3680040,0
2016-03-28;ABEV3.SA;;12,085619926452637;12,129454786118293;11,94159468497031;11,991690473067546;12398500,0
2016-03-28;B3SA3.SA;;3,7024664878845215;3,723623587207363;3,634293985933904;3,7024664878845215;35325600,0
2016-03-28;BBAS3.SA;;5,404091835021973;5,455175432796288;5,293859159116022;5,430977966103733;32618400,0
2016-03-28;BBDC4.SA;;7,493434906005859;7,580504957595305;7,283923749361634;7,452621388200395;29838756,0
2016-03-28;ITUB4.SA;;9,59640884399414;9,76561589470061;9,557129424596507;9,744464609341723;28095403,0
2016-03-28;PETR4.SA;;2,2486395835876465;2,2592966335919815;2,107433607509176;2,1713759075351873;69818700,0
2016-03-28;RENT3.SA;;6,8698410987854;6,911269384401805;6,738244777413414;6,823538760924017;2967174,0
2016-03-28;VALE3.SA;;7,500245094299316;7,772172333038699;7,307423858500342;7,772172333038699;6665400,0
2016-03-28;WEGE3.SA;;4,514931678771973;4,537142337882841;4,397537819066878;4,505413555392374;3781700,0
2016-03-29;ABEV3.SA;;12,11066722869873;12,254692456041063;12,06057144551976;12,098142984309566;20856500,0
2016-03-29;B3SA3.SA;;3,6578009128570557;3,744779901721633;3,6460475680288873;3,72362314121351;28357500,0
2016-03-29;BBAS3.SA;;5,565407752990723;5,565407752990723;5,2508412189032425;5,41753429789748;37930600,0
2016-03-29;BBDC4.SA;;7,6240363121032715;7,673012952968131;7,319292094719751;7,528804261331681;25745599,0
2016-03-29;ITUB4.SA;;9,65382194519043;9,816984905379158;9,384904675814713;9,608498361999267;24704407,0
2016-03-29;PETR4.SA;;2,261960744857788;2,3578744398746294;2,182032750371784;2,2219968746568313;89050200,0
2016-03-29;RENT3.SA;;7,140348434448242;7,16471793174497;6,8235411080364115;6,903961066964312;3509832,0
2016-03-29;VALE3.SA;;7,460692405700684;7,61396017494792;7,1393236658921415;7,465636648969043;7942900,0
2016-03-29;WEGE3.SA;;4,632326126098633;4,660882066023819;4,511758656181296;4,521277565062756;4293380,0
2016-03-30;ABEV3.SA;;11,991689682006836;12,210859188365871;11,972904509195708;12,210859188365871;11047600,0
2016-03-30;B3SA3.SA;;3,6860101222991943;3,7612350931874574;3,610785823972216;3,700114741288123;31637700,0
2016-03-30;BBAS3.SA;;5,449797630310059;5,672951627114153;5,439042973688053;5,646065498369391;27935600,0
2016-03-30;BBDC4.SA;;7,634922027587891;7,83627055129858;7,5913867345578785;7,6893405922371265;25079776,0
2016-03-30;ITUB4.SA;;9,708209037780762;9,847199699542204;9,635692170774792;9,729360329351767;23434116,0
2016-03-30;PETR4.SA;;2,2486395835876465;2,397838537732454;2,2060113835703055;2,3179105356578824;90059600,0
2016-03-30;RENT3.SA;;7,337741851806641;7,53026269414925;7,062362882258895;7,140346956551333;8050816,0
2016-03-30;VALE3.SA;;7,683178901672363;8,088597929816965;7,574407896900978;7,604072887841914;8534400,0
2016-03-30;WEGE3.SA;;4,6037726402282715;4,8036599651416525;4,530797328131387;4,667229039996259;7117240,0
2016-03-31;ABEV3.SA;;11,772518157958984;11,772518157958984;11,772518157958984;11,772518157958984;21000,0
2016-03-31;B3SA3.SA;;3,6084351539611816;3,6084351539611816;3,6084351539611816;3,6084351539611816;10800,0
2016-03-31;BBAS3.SA;;5,315369129180908;5,420224499344677;5,199759099097567;5,379895550267105;283000,0
2016-03-31;BBDC4.SA;;7,362829208374023;7,362829208374023;7,362829208374023;7,362829208374023;151362,0
2016-03-31;ITUB4.SA;;9,430224418640137;9,430224418640137;9,430224418640137;9,430224418640137;136282,0
2016-03-31;PETR4.SA;;2,2140040397644043;2,2140040397644043;2,2140040397644043;2,2140040397644043;737700,0
2016-03-31;RENT3.SA;;7,237827301025391;7,237827301025391;7,237827301025391;7,237827301025391;3987,0
2016-03-31;VALE3.SA;;7,490356922149658;7,693066652567628;7,342033396173617;7,515077666981995;8100,0
2016-03-31;WEGE3.SA;;4,457821846008301;4,457821846008301;4,457821846008301;4,457821846008301;10400,0
2016-04-01;ABEV3.SA;;11,791305541992188;11,791305541992188;11,791305541992188;11,791305541992188;8300,0
2016-04-01;B3SA3.SA;;3,6672048568725586;3,6672048568725586;3,6672048568725586;3,6672048568725586;24300,0
2016-04-01;BBAS3.SA;;5,315369129180908;5,369140890347534;5,162118814999888;5,213201911186621;90000,0
2016-04-01;BBDC4.SA;;7,509761810302734;7,509761810302735;7,509761810302735;7,509761810302735;31037,0
2016-04-01;ITUB4.SA;;9,495223045349121;9,495223045349121;9,495223045349121;9,495223045349121;563452,0
2016-04-01;PETR4.SA;;2,227325201034546;2,227325201034546;2,227325201034546;2,227325201034546;374500,0
2016-04-01;RENT3.SA;;7,42650842666626;7,590724683280539;7,208369266410689;7,2255261655568965;3989352,0
2016-04-01;VALE3.SA;;7,6683454513549805;7,871054698199752;7,2431499857693975;7,361809459600817;6100,0
2016-04-01;WEGE3.SA;;4,543487071990967;4,543487071990967;4,543487071990967;4,543487071990967;1300,0
2016-04-04;ABEV3.SA;;11,590921401977539;11,59092140197754;11,59092140197754;11,59092140197754;20700,0
2016-04-04;B3SA3.SA;;3,594329833984375;3,594329833984375;3,594329833984375;3,594329833984375;34200,0
2016-04-04;BBAS3.SA;;5,014245510101318;5,258908391731911;5,006180027663001;5,2185794411090365;318800,0
2016-04-04;BBDC4.SA;;7,204530239105225;7,2045302391052255;7,2045302391052255;7,2045302391052255;247239,0
2016-04-04;ITUB4.SA;;9,162693977355957;9,452902060151267;9,123395651064042;9,392442267466162;74030,0
2016-04-04;PETR4.SA;;2,0088555812835693;2,0088555812835693;2,0088555812835693;2,0088555812835693;865300,0
2016-04-04;RENT3.SA;;7,357878684997559;7,357878684997559;7,357878684997559;7,357878684997559;7975,0
2016-04-04;VALE3.SA;;7,3123698234558105;7,86611244594126;7,292593318063798;7,717788419746621;15600,0
2016-04-04;WEGE3.SA;;4,397537708282471;4,397537708282471;4,397537708282471;4,397537708282471;21580,0
2016-04-05;ABEV3.SA;;11,716160774230957;11,716160774230957;11,716160774230957;11,716160774230957;19000,0
2016-04-05;B3SA3.SA;;3,6601524353027344;3,6601524353027344;3,6601524353027344;3,6601524353027344;42300,0
2016-04-05;BBAS3.SA;;4,933587074279785;5,18093859419167;4,82873119864939;4,987358831680401;380400,0
2016-04-05;BBDC4.SA;;7,237201690673828;7,237201690673827;7,237201690673827;7,237201690673827;54634,0
2016-04-05;ITUB4.SA;;9,180829048156738;9,32291005555084;8,902714088655461;9,114324374878118;167689,0
2016-04-05;PETR4.SA;;2,0781261920928955;2,0781261920928955;2,0781261920928955;2,0781261920928955;684100,0
2016-04-05;RENT3.SA;;7,632391452789307;7,632391452789307;7,632391452789307;7,632391452789307;2990,0
2016-04-05;VALE3.SA;;7,55957555770874;7,6732908050262605;7,14921276164579;7,168989264895485;18700,0
2016-04-05;WEGE3.SA;;4,391190052032471;4,391190052032471;4,391190052032471;4,391190052032471;14040,0
2016-04-06;ABEV3.SA;;11,666067123413086;11,666067123413086;11,666067123413086;11,666067123413086;29400,0
2016-04-06;B3SA3.SA;;3,4744415283203125;3,4744415283203125;3,4744415283203125;3,4744415283203125;791100,0
2016-04-06;BBAS3.SA;;4,887882232666016;5,025001100408687;4,785714991848876;4,869062086412996;257000,0
2016-04-06;BBDC4.SA;;7,046606540679932;7,0466065406799325;7,0466065406799325;7,0466065406799325;124150,0
2016-04-06;ITUB4.SA;;8,91783332824707;9,147581118338215;8,863419505609205;9,05386788484173;83564,0
2016-04-06;PETR4.SA;;2,019512176513672;2,019512176513672;2,019512176513672;2,019512176513672;457400,0
2016-04-06;RENT3.SA;;7,688761234283447;7,688761234283446;7,688761234283446;7,688761234283446;3323,0
2016-04-06;VALE3.SA;;7,450806140899658;7,658459705000527;7,371700111053447;7,455750385642329;23400,0
2016-04-06;WEGE3.SA;;4,470512390136719;4,470512390136719;4,470512390136719;4,470512390136719;11700,0
2016-04-07;ABEV3.SA;;11,61596965789795;11,615969657897951;11,615969657897951;11,615969657897951;30500,0
2016-04-07;B3SA3.SA;;3,5567171573638916;3,5567171573638916;3,5567171573638916;3,5567171573638916;127500,0
2016-04-07;BBAS3.SA;;5,038443088531494;5,038443088531494;5,038443088531494;5,038443088531494;114400,0
2016-04-07;BBDC4.SA;;7,1010637283325195;7,1010637283325195;7,1010637283325195;7,1010637283325195;19983,0
2016-04-07;ITUB4.SA;;9,014568328857422;9,14455689529468;8,932948140047944;9,038752248194585;50475,0
2016-04-07;PETR4.SA;;2,051483392715454;2,051483392715454;2,051483392715454;2,051483392715454;324800,0
2016-04-07;RENT3.SA;;7,720625400543213;7,769645434228864;7,5735652994862575;7,730429562630717;3261599,0
2016-04-07;VALE3.SA;;7,421141147613525;7,648571204838155;7,342035122754368;7,623850454192393;2300,0
2016-04-07;WEGE3.SA;;4,441956996917725;4,441956996917725;4,441956996917725;4,441956996917725;16380,0
2016-04-08;ABEV3.SA;;11,62849235534668;11,872709102554312;11,522038687060219;11,785041797275152;17390600,0
2016-04-08;B3SA3.SA;;3,7377278804779053;3,869370660019815;3,667204446435161;3,714219508662564;37552200,0
2016-04-08;BBAS3.SA;;5,619179725646973;5,632623047276228;5,20513516286134;5,240086773476833;36733400,0
2016-04-08;BBDC4.SA;;7,463196754455566;7,525820998261834;7,3406702680260505;7,378789324950032;22920739,0
2016-04-08;ITUB4.SA;;9,582891464233398;9,667535186259203;9,250362556274887;9,280592456998388;31598565,0
2016-04-08;PETR4.SA;;2,2006828784942627;2,2219969774654915;2,1420689792813317;2,1660474041449898;84448200,0
2016-04-08;RENT3.SA;;7,928961277008057;7,965726504362533;7,786804003191622;7,882392662210817;3010042,0
2016-04-08;VALE3.SA;;8,029269218444824;8,078710720666738;7,594185602022956;7,663403610831814;6364500,0
2016-04-08;WEGE3.SA;;4,4038848876953125;4,540317016231085;4,365810805313236;4,524452421878747;5961540,0
2016-04-11;ABEV3.SA;;11,396800994873047;11,396800994873047;11,396800994873047;11,396800994873047;74200,0
2016-04-11;B3SA3.SA;;3,6860101222991943;3,6860101222991943;3,6860101222991943;3,6860101222991943;39600,0
2016-04-11;BBAS3.SA;;5,791253566741943;5,861156823145274;5,678332172290385;5,734792613110892;146200,0
2016-04-11;BBDC4.SA;;7,588441848754883;7,588441848754883;7,588441848754883;7,588441848754883;54422,0
2016-04-11;ITUB4.SA;;9,631254196166992;9,906346685772233;9,604047838901852;9,734036882009311;24115,0
2016-04-11;PETR4.SA;;2,235318183898926;2,235318183898926;2,235318183898926;2,235318183898926;449600,0
2016-04-11;RENT3.SA;;7,8627848625183105;7,8627848625183105;7,8627848625183105;7,8627848625183105;5316,0
2016-04-11;VALE3.SA;;8,390189170837402;8,573122415395275;8,133095099943125;8,13803840061777;10700,0
2016-04-11;WEGE3.SA;;4,235725402832031;4,235725402832031;4,235725402832031;4,235725402832031;72540,0
2016-04-12;ABEV3.SA;;11,522041320800781;11,522041320800781;11,522041320800781;11,522041320800781;30700,0
2016-04-12;B3SA3.SA;;3,7729878425598145;3,7729878425598145;3,7729878425598145;3,7729878425598145;312000,0
2016-04-12;BBAS3.SA;;5,941812992095947;5,957944467213666;5,729413099669524;5,839645786459578;237000,0
2016-04-12;BBDC4.SA;;7,945137023925781;7,94513702392578;7,94513702392578;7,94513702392578;100978,0
2016-04-12;ITUB4.SA;;10,066569328308105;10,13912107832987;9,709855479460975;9,74310890384101;69730,0
2016-04-12;PETR4.SA;;2,4084954261779785;2,4084954261779785;2,4084954261779785;2,4084954261779785;648900,0
2016-04-12;RENT3.SA;;8,161805152893066;8,161805152893066;8,161805152893066;8,161805152893066;7975,0
2016-04-12;VALE3.SA;;9,265300750732422;9,44328975639373;8,592898678694668;8,652228661587799;16700,0
2016-04-12;WEGE3.SA;;4,273797988891602;4,273797988891602;4,273797988891602;4,273797988891602;48360,0
2016-04-13;ABEV3.SA;;11,459419250488281;11,459419250488281;11,459419250488281;11,459419250488281;149800,0
2016-04-13;B3SA3.SA;;3,9022817611694336;3,9022817611694336;3,9022817611694336;3,9022817611694336;298500,0
2016-04-13;BBAS3.SA;;6,003650188446045;6,218738212930825;6,000961524038697;6,119260193910477;375200,0
2016-04-13;BBDC4.SA;;8,739645004272461;8,739645004272461;8,739645004272461;8,739645004272461;312503,0
2016-04-13;ITUB4.SA;;10,190510749816895;10,396074007446465;10,157257330952925;10,32352226945956;308459,0
2016-04-13;PETR4.SA;;2,5283875465393066;2,5283875465393066;2,5283875465393066;2,5283875465393066;782300,0
2016-04-13;RENT3.SA;;8,002493858337402;8,002493858337402;8,002493858337402;8,002493858337402;18609,0
2016-04-13;VALE3.SA;;9,67566204071045;10,179963515651268;9,54217030739942;9,76960077263502;79700,0
2016-04-13;WEGE3.SA;;4,397537708282471;4,397537708282471;4,397537708282471;4,397537708282471;50960,0
2016-04-14;ABEV3.SA;;11,73494815826416;11,797568185301857;11,490731366632577;11,515778660821052;16442600,0
2016-04-14;B3SA3.SA;;3,9963126182556152;4,0386264809603665;3,869371030141361;3,9257895137476964;45677700,0
2016-04-14;BBAS3.SA;;5,896108627319336;6,19992065230536;5,823516196573914;6,132705552610083;32011600,0
2016-04-14;BBDC4.SA;;7,8144330978393555;8,113941378981718;7,71368985492419;8,048594067458131;30188887,0
2016-04-14;ITUB4.SA;;9,894261360168457;10,278180572107063;9,836822930182375;10,223766749145977;38703784,0
2016-04-14;PETR4.SA;;2,4404664039611816;2,602986711904133;2,4298093554144375;2,5923294092733093;77355500,0
2016-04-14;RENT3.SA;;8,034355163574219;8,218179771171837;8,01964891533564;8,090727950027231;3202116,0
2016-04-14;VALE3.SA;;8,998320579528809;9,908040939161017;8,90932605301852;9,843766695339882;8726900,0
2016-04-14;WEGE3.SA;;4,422919750213623;4,549832902278302;4,349944461594655;4,445129620662874;8751340,0
